trucking	0.3348321318626404
metals	0.33448106050491333
respirators	0.33442041277885437
measures	0.33411332964897156
weaponry	0.3340070843696594
cutoff	0.33383476734161377
services	0.33360087871551514
rods	0.33337971568107605
hygiene	0.33336141705513
consumers	0.33325281739234924
reluctance	0.3331982493400574
silos	0.33303380012512207
capabilities	0.3323075771331787
biofuels	0.33228492736816406
suppli	0.3313795030117035
expenditures	0.3311628997325897
oil-gas	0.3305872678756714
effort	0.33058276772499084
purchasers	0.33041515946388245
dependancy	0.33022555708885193
kattavernd	0.33010709285736084
temporary-storage	0.3298989236354828
scarcit	0.32945573329925537
brim	0.3293815553188324
pouring	0.32895323634147644
arms	0.3288862407207489
importers	0.3281993865966797
germany.give	0.327615886926651
growers	0.326842725276947
materials	0.32669469714164734
cannot	0.3266243636608124
inside.we	0.32657644152641296
wind-turbines	0.3264678716659546
ingredient	0.3259454071521759
readiness	0.32573869824409485
ingredients	0.3251183331012726
exporters	0.3246693015098572
insecurity	0.32455089688301086
dependency	0.3245199918746948
availability	0.3244139552116394
medical-care	0.32423970103263855
#russiancrimesagainsthumanity	0.32397550344467163
seems	0.32372555136680603
#agricultural	0.32365167140960693
vehicles	0.323555588722229
fertiliser	0.32344797253608704
sanstha	0.32300829887390137
exemptions	0.3229370713233948
doomscrolling	0.3224945068359375
supply-contracts	0.32234057784080505
weaponisation	0.3221757113933563
traders	0.3219311237335205
boilers	0.32183730602264404
equipme	0.3216094672679901
we'd	0.32118934392929077
nitrogen	0.3210817575454712
route	0.3210808336734772
ultratech	0.3210209608078003
budgets	0.3203163146972656
pallets	0.3202694058418274
aluminum-oxide	0.31998661160469055
storage-capacity	0.31989234685897827
agricultural-products	0.31950104236602783
inputs	0.31908559799194336
spendings	0.3189641833305359
weaponization	0.3187529444694519
swiss-made	0.31852471828460693
order	0.3177412748336792
deliv	0.3177337348461151
conglomerate	0.31771138310432434
blockage	0.3175271153450012
kilos	0.3175143301486969
please	0.3172305226325989
ressources	0.3171774744987488
saving-energy	0.3169254660606384
food-products	0.3168615996837616
consultati	0.31683114171028137
crates	0.31652435660362244
#closeairspace	0.3162817656993866
rushes	0.31609565019607544
obstacles	0.315941721200943
impacts	0.3158307671546936
service-contracts	0.31549572944641113
shifts	0.3154294788837433
fertilizer	0.3147799074649811
#insurers	0.3146706819534302
lifeline	0.31451234221458435
drugmakers	0.31447863578796387
commodities	0.31416070461273193
addiction	0.3139466345310211
fuel	0.31378281116485596
heavy-duty	0.3134467601776123
upgrades	0.312940776348114
riches	0.312922865152359
trains	0.3129124343395233
#weapons	0.3127777576446533
processors	0.31259799003601074
pricing	0.3121669292449951
commitment	0.3118976950645447
gear	0.3118516206741333
assitance	0.3115862309932709
resupply	0.3115392029285431
projects	0.3113192915916443
ammunition	0.31130164861679077
package	0.3112243711948395
procurement	0.3107421100139618
weap	0.31045034527778625
security-threats	0.31032270193099976
requirements	0.3102490305900574
magnates	0.310227632522583
matters	0.310184508562088
willingness	0.310028612613678
stoppin	0.3098011016845703
#deutchland	0.3093973994255066
reimbursement	0.30926039814949036
blueprints	0.308994859457016
cicadas	0.3088970482349396
supplicants	0.3088952600955963
dressings	0.3087426424026489
baseload	0.30856451392173767
#warplanes	0.3084680438041687
containers	0.30832627415657043
quantity	0.30812063813209534
palladium	0.30800768733024597
personell	0.30795755982398987
semiconductors	0.3076835572719574
suvs	0.3076152503490448
importation	0.3075222373008728
excise	0.30720821022987366
avenues	0.306915819644928
retailers	0.30661818385124207
excavators	0.3065705895423889
capability	0.30609071254730225
import	0.3059830963611603
pressure	0.3057923913002014
sufficiency	0.3056608736515045
delivers	0.3047804534435272
aircraft-engines	0.3046526610851288
vans	0.3042641580104828
stockpile	0.30423209071159363
diesel	0.3040948808193207
needy	0.30405884981155396
electricity-supply	0.30395328998565674
bills	0.3038673996925354
paltry	0.30379945039749146
he'll	0.30321401357650757
westbound	0.3030078113079071
bandag	0.3029867708683014
makers	0.30296576023101807
covaxin	0.3029327988624573
protectionism	0.30286645889282227
h2green	0.30269700288772583
resourc	0.30236107110977173
prepares	0.3023521900177002
tastes	0.30219531059265137
companies	0.30191826820373535
transportation	0.3018876016139984
exporter	0.30176177620887756
access	0.3016764223575592
we'll	0.3015938401222229
accessible	0.3015825152397156
repairs	0.3011287748813629
efficiency	0.30095556378364563
energy-supply	0.3009420931339264
possibilities	0.30086034536361694
solar-panels	0.3008074462413788
turbines	0.30053821206092834
greener	0.300479918718338
deploymen	0.3004690706729889
rationin	0.3004085421562195
expenses	0.3000542223453522
corridors	0.30004772543907166
reusable	0.29990285634994507
electricity	0.2996916174888611
reroute	0.29958251118659973
orsted	0.29922622442245483
en-route	0.29896774888038635
pantry	0.2989252209663391
benefits	0.2989092767238617
flour	0.2988710105419159
high-end	0.29874926805496216
gases	0.2985062003135681
hesitance	0.2984181344509125
installations	0.29841378331184387
mechanisms	0.29816845059394836
technical-support	0.2981097996234894
nato-standard	0.29737600684165955
assistanc	0.29735156893730164
failing	0.29699578881263733
manpower	0.2968916594982147
assisstance	0.2967384159564972
middleman	0.2964624762535095
maintenance	0.2960030138492584
reticence	0.29563406109809875
satellite-systems	0.2952067255973816
interdependence	0.2951359748840332
fuel-imports	0.29486024379730225
funding	0.294710636138916
cylinders	0.294689416885376
waits	0.2946389615535736
inventory	0.2939458191394806
dependence	0.29363879561424255
crunch	0.2936304211616516
shorta	0.29350411891937256
eu-countries	0.2935005724430084
energy-efficiency	0.29339170455932617
soviet-type	0.2932879626750946
dealers	0.29315614700317383
lifelines	0.29310083389282227
increases	0.2927667796611786
provider	0.2926986515522003
prefers	0.2925381660461426
oils	0.29247230291366577
exportation	0.2921336889266968
storage	0.2918931543827057
optics	0.291883647441864
stuffs	0.2917760908603668
emissions	0.29172998666763306
assi	0.2916921079158783
sup	0.2915857136249542
competitiveness	0.291442334651947
parts	0.29133686423301697
#oilseeds	0.29131200909614563
medications	0.2911134362220764
resale	0.2909858524799347
automobiles	0.29060691595077515
#russia'soil	0.29039865732192993
hostilities	0.29038363695144653
arrives	0.2903718054294586
pesticides	0.290341854095459
by-products	0.29023146629333496
consignments	0.2901957631111145
silverware	0.2901478409767151
nics	0.28977957367897034
low-cost	0.2895193099975586
spares	0.28939706087112427
broadband-internet	0.2893441319465637
reloads	0.289306104183197
#marder	0.28920218348503113
technologies	0.2889929413795471
lets	0.28885096311569214
weapoons	0.2887845039367676
electricity-prices	0.2887727916240692
m577	0.2887343168258667
long-range	0.2887074947357178
weapo	0.2887026369571686
receives	0.288616418838501
leftovers	0.28851303458213806
bank-lending	0.28850826621055603
anti-drones	0.2885049879550934
damages	0.2879345417022705
turnarounds	0.2878305912017822
sytems	0.2874903678894043
detonation	0.28737425804138184
gateway	0.2873166799545288
corridor	0.2872963845729828
drip-feeding	0.28700825572013855
amenities	0.2869862914085388
drawdowns	0.2866152226924896
maize	0.2865665853023529
industrial-application	0.28637903928756714
insufficiency	0.28606751561164856
duty	0.28600800037384033
euros	0.2859170734882355
powerwalls	0.28575047850608826
embargoes	0.28567075729370117
carbon-emissions	0.2856302261352539
cut-off	0.285609632730484
reductions	0.2855118215084076
#grainfromukraine	0.2855064272880554
scomo's	0.2853756546974182
freighters	0.2853340804576874
trainloads	0.2852970063686371
force	0.28492823243141174
renewable	0.28464388847351074
depot's	0.2845814824104309
roads	0.2845410704612732
helmets	0.28448089957237244
refusal	0.28444918990135193
payments	0.2843567132949829
oncologist	0.28430432081222534
#resceu	0.28422170877456665
#ammunition	0.28415176272392273
protein	0.284134179353714
radioisotopes	0.2840879559516907
gobs	0.284044086933136
water-purification	0.28379014134407043
temptation	0.2836447060108185
subsidy	0.28362810611724854
desire	0.2835763394832611
manufacturer	0.283515065908432
profitability	0.2831804156303406
vegan	0.28297320008277893
distributions	0.2828821539878845
lorries	0.2827717959880829
#gas	0.2827420234680176
western-supplied	0.2827172875404358
probl	0.2827128767967224
buttloads	0.2826472818851471
contribution	0.28247350454330444
deals	0.28242504596710205
leopards	0.28238481283187866
industr	0.28224098682403564
soviet-made	0.2822352349758148
folds	0.28219160437583923
want's	0.28173959255218506
trucks	0.28172367811203003
petroleum-products	0.28171154856681824
importer	0.28161168098449707
omw	0.28155121207237244
industry	0.2814874053001404
allocations	0.28144571185112
nexter	0.2814018130302429
atacms	0.2813822329044342
food-safety	0.28123825788497925
rubels	0.28123512864112854
formulations	0.28102537989616394
batches	0.28096964955329895
distribution	0.2809446454048157
plate	0.2806263267993927
fiel	0.2805953323841095
facilities	0.28057312965393066
warehouses	0.2803005874156952
intellligence	0.2801901698112488
energy-consumption	0.280061274766922
coordinates	0.2799721360206604
pako	0.2799430787563324
potassium	0.27985239028930664
alternate-routes	0.2797684967517853
insecuri	0.2795025110244751
inspections	0.27938351035118103
electronics	0.2793223261833191
launchers	0.27929362654685974
supplys	0.2792125940322876
blockades	0.2791464626789093
know-how	0.2790600657463074
technology	0.27885010838508606
wholesale-price	0.2788359522819519
bangladesh	0.27876952290534973
fees	0.27822843194007874
#endfossilfuels	0.2780424654483795
infrastructure	0.2778126895427704
procedures	0.2777769863605499
quotas	0.27760666608810425
scrambles	0.2775609493255615
functions	0.27726975083351135
discounts	0.27723556756973267
transition	0.27700144052505493
obligation	0.27689841389656067
drip	0.27686020731925964
reinforcements	0.2768261134624481
dependend	0.27663639187812805
dumps	0.27622973918914795
arrangements	0.2762184739112854
incentive	0.27614539861679077
railgun	0.2761039733886719
diesel-engines	0.27597641944885254
rearm	0.27581411600112915
assis	0.27576783299446106
prices	0.27572423219680786
embargo	0.2755439579486847
tablets	0.2755208909511566
steps	0.27549341320991516
pollution	0.27547353506088257
curbs	0.275465190410614
russia--china	0.27531564235687256
tools	0.27526330947875977
reactivation	0.27524155378341675
commodity-prices	0.27520936727523804
veg	0.2751268148422241
capabil	0.2751152515411377
insurance-companies	0.27505674958229065
potash	0.27505505084991455
clings	0.27500396966934204
partners	0.27499616146087646
discharges	0.2748359143733978
expor	0.2748214900493622
compatibility	0.2744746804237366
internet-access	0.2743682861328125
banking-services	0.2743213474750519
duties	0.27426877617836
oats	0.27422207593917847
tonnes	0.2742217183113098
assistan	0.27387669682502747
freight	0.27374324202537537
air-traffic	0.2735738754272461
unwillingness	0.27348601818084717
kit-kats	0.273288369178772
batteries	0.27299219369888306
kazachi	0.27290889620780945
recources	0.2726905643939972
pesochin	0.272617906332016
troubles	0.2726095914840698
arsenals	0.27260005474090576
#renewables	0.2724875211715698
personnels	0.2723677456378937
human-resources	0.27235767245292664
unavailability	0.27232903242111206
uniper	0.27217772603034973
disruption	0.2721433639526367
openness	0.2720887064933777
eur	0.2720491588115692
airline-tickets	0.27202466130256653
troves	0.2719220817089081
#honeysingh	0.27153292298316956
throughput	0.27134349942207336
mres	0.2713099420070648
outsiders	0.2711915075778961
thank's	0.2710599899291992
agricole	0.2708258032798767
reintroduction	0.2708045542240143
crops	0.2706630825996399
hightech	0.270647794008255
jetliners	0.27056875824928284
rare-earth	0.2702910006046295
workload	0.2701474726200104
borell	0.2698875069618225
refiners	0.26986631751060486
basket	0.2695520222187042
firewood	0.2695123553276062
neces	0.2694509029388428
concessions	0.2694322168827057
usage	0.2693771421909332
granaries	0.2693265676498413
ammount	0.26892900466918945
help	0.2687000036239624
packs	0.2686648666858673
pbv	0.2685554623603821
ports	0.26852715015411377
travels	0.2684260904788971
proposals	0.2683330774307251
nesquick	0.26824796199798584
jeeps	0.2682163119316101
tahoe	0.2681235671043396
demma	0.2680826485157013
armament	0.2680208384990692
furnish	0.26798924803733826
households	0.26765111088752747
#armukrainenow	0.26764366030693054
fentynal	0.26725688576698303
adventurism	0.26725640892982483
european-countries	0.26722997426986694
fossil-fuels	0.26720812916755676
program's	0.26709964871406555
western-europe	0.267043799161911
agricultural-crops	0.2669209837913513
methane	0.266808420419693
inability	0.2667200267314911
system	0.26661375164985657
barriers	0.2665940821170807
further	0.266437292098999
hydrocarbons	0.2663918137550354
goverments	0.2663070261478424
advantages	0.2662559747695923
fertilisers	0.26609790325164795
storages	0.2659221589565277
chemoth	0.26572340726852417
pkg	0.26569369435310364
engines	0.26525530219078064
lng	0.2651270031929016
liquidity	0.26512327790260315
guarantors	0.26482200622558594
galushchenko	0.26476192474365234
ballast	0.2647564113140106
handouts	0.26447123289108276
burdens	0.26424506306648254
gas-turbine	0.2642059922218323
facil	0.2639707326889038
armouries	0.26391440629959106
scissors	0.2638629674911499
cargoes	0.26385819911956787
savers	0.2638270854949951
economic-activity	0.2632659077644348
junkyard	0.26320409774780273
key-technologies	0.26318806409835815
solutions	0.2631700038909912
cris	0.26314622163772583
medium	0.2629269063472748
surcharge	0.26286253333091736
novokavka	0.2628224790096283
transmission	0.26277217268943787
kerosene	0.2627429962158203
markets	0.2627428472042084
durability	0.26270589232444763
cord	0.2626428008079529
airlifts	0.26242795586586
constraints	0.2623448669910431
let's	0.26227930188179016
reduct	0.26222971081733704
developing-countries	0.26215142011642456
contractors	0.26210513710975647
risks	0.2620890140533447
billions	0.26198524236679077
producing	0.26196783781051636
providers	0.26187190413475037
they'd	0.26186102628707886
#heavyweapons	0.26180344820022583
necessity	0.26158997416496277
refunds	0.2614755630493164
authorization	0.26145410537719727
ammo	0.26144492626190186
usages	0.26140427589416504
refrigerators	0.2612903118133545
in-order	0.2612795829772949
bundles	0.26122787594795227
negations	0.2611556649208069
terrorists.until	0.26107141375541687
bugger	0.26096561551094055
locomotives	0.26092714071273804
energy-usage	0.2608284652233124
charities	0.2607802748680115
depos	0.26076120138168335
monies	0.26052340865135193
#stoptrade	0.26044753193855286
plz	0.26043230295181274
dares	0.26025813817977905
fighter-jets	0.2601891756057739
heaters	0.26005229353904724
dominatio	0.26000165939331055
reserve	0.2598838806152344
contries	0.25964921712875366
supply-chains	0.2595103681087494
trainers	0.25950559973716736
expanding	0.2594183385372162
indust	0.2593512535095215
ways	0.259333074092865
nutrients	0.2593030631542206
shampoos	0.2592218816280365
#atacams	0.2591964602470398
swift	0.25916871428489685
nlaws	0.25915902853012085
middle-range	0.2591264545917511
toiletries	0.2590031325817108
bulgaria	0.2589859664440155
high-speed	0.2587302625179291
imp	0.2586575746536255
micro-drones	0.2584727108478546
renewable-energy	0.25843513011932373
#monastyrsky	0.2582520842552185
#boycottchinaproducts	0.2581827938556671
turbine	0.2581460177898407
combat-aerial-vehicles	0.25814273953437805
transi	0.2577270567417145
noodles	0.2577138841152191
inflow	0.257258802652359
wholesaler	0.25721466541290283
drips	0.2571825683116913
oxygen	0.25706878304481506
pathways	0.25692158937454224
footprint	0.2568863332271576
#dingo	0.2568210959434509
chrysler	0.2568064332008362
#drones	0.25667113065719604
agriculture	0.2566613256931305
oil-fields	0.2566378116607666
considers	0.2566249966621399
blackmail	0.2566209137439728
corrid	0.2566124200820923
decision	0.2565805912017822
grids	0.2565588355064392
voyages	0.2565247118473053
auditors	0.25646406412124634
tracts	0.2564188838005066
multinational-corporations	0.2563609778881073
pipelines	0.25618496537208557
chips	0.2560907304286957
nutrition	0.25592702627182007
cashflow	0.2558865547180176
departs	0.25586098432540894
mulls	0.25556492805480957
semiconductor	0.25527235865592957
infusion	0.2552415132522583
unaffordable	0.2552106976509094
plates.he	0.25507718324661255
machinery	0.25503385066986084
lending	0.2549058198928833
pressures	0.2546118497848511
sale	0.2545723617076874
yuzivska	0.2545330226421356
air-traffic-controllers	0.2544279992580414
cereals	0.25439804792404175
threat	0.2543907165527344
buyer	0.2543630003929138
thing-to	0.25432029366493225
bedding	0.2542415261268616
blockages	0.25419843196868896
shelf-life	0.25412341952323914
rzesz	0.25399845838546753
gepard	0.25380563735961914
nasams	0.25350597500801086
oil-production	0.25324884057044983
stability	0.25323694944381714
#dogbus	0.25320515036582947
failure	0.2531109154224396
foreign-direct-investment	0.2531100809574127
telecommunication	0.25293025374412537
threats	0.2528160810470581
atacams	0.25278282165527344
trys	0.2526642382144928
dependenc	0.25259852409362793
attempts	0.2525894343852997
reinforcement	0.25255534052848816
antitank	0.2525184154510498
prod	0.25237053632736206
western-countries	0.25228139758110046
chevrolet	0.25220343470573425
ifaks	0.25206729769706726
storage-tanks	0.2519906759262085
civil-protection	0.2519666850566864
headaches	0.2519254982471466
acquisition	0.25192365050315857
steady-flow	0.2519083023071289
diaster	0.2518206536769867
mt-lb-s	0.25178173184394836
sanctions	0.251685231924057
santion	0.25165215134620667
finished-goods	0.25152143836021423
gazillions	0.2513681650161743
output	0.2513267397880554
dishes	0.2513043284416199
arvs	0.25122687220573425
amts	0.2510741949081421
solution	0.2510016858577728
silo	0.25095805525779724
obligations	0.2507239580154419
operators	0.25071436166763306
cans	0.2506886124610901
bazaar	0.25061118602752686
ak47s	0.25059041380882263
#lng	0.2504691183567047
tvingo	0.2504003047943115
cranes	0.25035178661346436
revenue	0.25029006600379944
weapon	0.25025516748428345
ipads	0.250217467546463
vendors	0.250182181596756
speculators	0.2501588761806488
contingents	0.25013667345046997
fixers	0.2501361668109894
infrastructures	0.24996504187583923
encouragement	0.24974855780601501
asian-countries	0.24974150955677032
musk's	0.24969109892845154
plants	0.2496178150177002
sustenance	0.24942532181739807
water-bodies	0.2493313103914261
tcf	0.24911461770534515
anti-radiation	0.2490682154893875
resilien	0.24899595975875854
dwindles	0.2489798367023468
treadmill	0.2489774525165558
#russianambassador	0.24877895414829254
harvests	0.2487582266330719
pledge	0.24865268170833588
deferment	0.24858780205249786
cargo	0.24847957491874695
mysel	0.2483394891023636
ponds	0.24831418693065643
blocks	0.24807444214820862
medication	0.2479565292596817
atropine	0.24795524775981903
replacements	0.24785658717155457
fares	0.24780863523483276
money	0.24779632687568665
mlz	0.24768002331256866
medicin	0.2475837618112564
honeybee	0.24746383726596832
refining	0.24732071161270142
steel-production	0.24730154871940613
#exports	0.24729876220226288
equipmen	0.24719558656215668
greece-bulgaria	0.2471301406621933
security-measures	0.2468142807483673
iphones	0.24681425094604492
crises	0.24676476418972015
modalities	0.24673034250736237
#marshallplan	0.24668823182582855
night-vision	0.24661022424697876
biber	0.24659985303878784
capitals	0.24651262164115906
daimler	0.2464355230331421
peta	0.24633288383483887
issues	0.24631665647029877
greenhouse-gas-emissions	0.24613970518112183
goodies	0.2461102157831192
aids	0.24606387317180634
oil-pipelines	0.24597978591918945
crisis	0.2459600567817688
valuta	0.24584785103797913
gonocidal	0.2458183467388153
haribo	0.24571894109249115
stingers	0.24564971029758453
priced	0.24563701450824738
empirical-evidence	0.24539145827293396
emergency-situation	0.2453356832265854
disasters	0.2452409416437149
howitzers	0.24515238404273987
option	0.2451009750366211
aust	0.2450845092535019
groningen	0.2450740933418274
train-hospital	0.24504543840885162
volume	0.2449766993522644
orders	0.24485822021961212
ships	0.24485327303409576
initiatives	0.2447899580001831
drug-administration	0.24470564723014832
tones	0.24463222920894623
advanced-technology	0.2445974200963974
gasoil	0.2445928454399109
assets	0.24459142982959747
internet-services	0.24452370405197144
pour	0.24451978504657745
instructors	0.24446456134319305
handheld	0.24442848563194275
price-volatility	0.24433787167072296
request	0.2441902756690979
establihment	0.2441330850124359
firms	0.24412649869918823
emergency-care	0.24399317800998688
specialists	0.24394850432872772
munitions	0.24393224716186523
traffic	0.24371734261512756
doordash	0.2437092363834381
programs	0.24365444481372833
baske	0.24365174770355225
calories	0.24357913434505463
depots	0.243540421128273
investments	0.24350260198116302
playing-games	0.2434471845626831
hubs	0.24333643913269043
marketers	0.24324531853199005
outs	0.24320188164710999
budget	0.2431458979845047
zillions	0.2430751472711563
recompense	0.24300017952919006
liquid	0.24267402291297913
market-share	0.24251171946525574
thousandth	0.24238894879817963
antibiotics	0.24230730533599854
limitations	0.24228335916996002
government-services	0.24205750226974487
measurably	0.24202385544776917
bonfires	0.24202273786067963
multinational-companies	0.2420044094324112
bigass	0.24198482930660248
guarantees	0.2419135719537735
predicaments	0.24169059097766876
mendeleev's	0.241562619805336
global-search	0.24154061079025269
personnel	0.24153926968574524
nayara	0.2415185421705246
shocks	0.24125751852989197
shippers	0.24118556082248688
sasol	0.24107106029987335
consumer-goods	0.2410358339548111
communicatio	0.24097953736782074
dominance	0.24095113575458527
sustainable-energy	0.2408313751220703
proximity	0.24072006344795227
#truhoma	0.24069420993328094
firepower	0.24069151282310486
cigarettes	0.2404884696006775
warehouse	0.24048708379268646
blahodativ	0.2404615581035614
production-lines	0.2404433637857437
securi	0.24036355316638947
#leopard2	0.2402624785900116
mars	0.24018804728984833
worths	0.24015343189239502
deposit	0.24015338718891144
trainees	0.24011166393756866
sanitizer	0.2399936020374298
medium-term	0.23997758328914642
tecuci	0.2399386465549469
humanitari	0.2399272918701172
ammos	0.23982426524162292
free-lunches	0.23954840004444122
wagons	0.2394820600748062
drones	0.23934903740882874
deregulate	0.23934246599674225
d40	0.23931433260440826
cooperations	0.23929160833358765
junk	0.23917941749095917
supplements	0.23902589082717896
commodity	0.2389642596244812
giants	0.23875612020492554
adjustment	0.23862898349761963
armories	0.2385501265525818
evacuations	0.2384716421365738
maximum-power	0.2384701371192932
customers	0.2384161502122879
vests	0.2383485585451126
diamonds	0.23834669589996338
clothin	0.23813742399215698
ambulances	0.23810729384422302
boatloads	0.23810477554798126
interbank	0.23809510469436646
profits	0.23799212276935577
food-chain	0.23786112666130066
shelves	0.23785880208015442
mapna	0.2376573383808136
blowi	0.23764441907405853
redirection	0.23762941360473633
buckwheat	0.23757517337799072
#filler	0.23755373060703278
proceeds	0.23754915595054626
reparation	0.2375067174434662
restrictions	0.23743553459644318
attachés	0.2374044507741928
wpns	0.2370341718196869
urgency	0.23701979219913483
#co2	0.2369246780872345
divestment	0.23683977127075195
health-records	0.23683235049247742
رکھ	0.23682676255702972
terrority	0.2368246614933014
